=== Model H: C + GDP term, CRUJRA climate, 02:51:20 ===
[I 2026-08-06 02:51:34,855] A new study created in memory with name: no-name-f99afc08-7171-4ef4-83f2-49ae8df2fb38
[I 2026-08-06 03:23:20,922] Trial 1287 finished with values: [10.257129835399015, 10.257129835399015] and parameters: {'k1': 0.0030285741098956273, 'D_low': 30.956657914928517, 'k2': 0.07119679541167405, 'D_high': 2970.7920514735997, 'fire_exp': 1.5191397119156032, 'P_half': 35.828811741825064, 'pre_dampen_half': 8.904067307938409, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.0030742893625766146, 'gpp_d': 34.70266988650411, 'ign_k': 0.3521102994688841, 'ign_c': 0.6615437365561385, 'gdp_gamma': 0.25850082106411676}.
[I 2026-08-06 03:23:22,158] Trial 1288 finished with values: [10.37406877744302, 10.37406877744302] and parameters: {'k1': 0.08417601502819634, 'D_low': 30.956657914928517, 'k2': 0.0007081721844034209, 'D_high': 2970.7920514735997, 'fire_exp': 1.8052196925255906, 'P_half': 35.828811741825064, 'pre_dampen_half': 8.904067307938409, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.0749660927540677, 'gpp_d': 33.9790424311127, 'ign_k': 0.37424230019851973, 'ign_c': 0.6615437365561385, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:23:23,305] Trial 1289 finished with values: [-0.6177051893728229, 0.07260911718850815] and parameters: {'k1': 0.03313724129972938, 'D_low': 30.956657914928517, 'k2': 0.03096855930632394, 'D_high': 2970.7920514735997, 'fire_exp': 1.0881360604103363, 'P_half': 35.828811741825064, 'pre_dampen_half': 8.904067307938409, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.02052499618703749, 'gpp_d': 18.65834020040025, 'ign_k': 2.7728241828010627, 'ign_c': 11.77190025324203, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:23:24,462] Trial 1290 finished with values: [-0.5992200130026026, 0.06773541780667325] and parameters: {'k1': 2.9394634586259703e-05, 'D_low': 29.89885508829526, 'k2': 0.0007081721844034209, 'D_high': 21863.563449420166, 'fire_exp': 1.5191397119156032, 'P_half': 4.933751600448339, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.05391752791214327, 'gpp_b': 0.004597283814159352, 'gpp_d': 33.9790424311127, 'ign_k': 1.833717796770998, 'ign_c': 22.126836566118193, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:23:25,701] Trial 1291 finished with values: [-0.6250754697614637, 0.07224361841421234] and parameters: {'k1': 6.199983461825241e-05, 'D_low': 29.89885508829526, 'k2': 0.07119679541167405, 'D_high': 2842.140588732084, 'fire_exp': 1.0881360604103363, 'P_half': 10.226988730324324, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.004597283814159352, 'gpp_d': 48.69745226446181, 'ign_k': 0.37424230019851973, 'ign_c': 22.126836566118193, 'gdp_gamma': 0.7366679513906507}.
[I 2026-08-06 03:23:26,913] Trial 1292 finished with values: [10.208925648180461, 10.208925648180461] and parameters: {'k1': 0.07928164425547335, 'D_low': 148.10800730363493, 'k2': 0.00014001191914113747, 'D_high': 21863.563449420166, 'fire_exp': 3.675617025971904, 'P_half': 25.255166452944085, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.8571213555597653, 'gpp_b': 0.02052499618703749, 'gpp_d': 33.9790424311127, 'ign_k': 0.37424230019851973, 'ign_c': 6.807874826564585, 'gdp_gamma': 0.559652086128564}.
[I 2026-08-06 03:23:28,086] Trial 1293 finished with values: [-0.61948933845297, 0.14668705049478614] and parameters: {'k1': 0.07928164425547335, 'D_low': 148.10800730363493, 'k2': 0.00014001191914113747, 'D_high': 35.11445258128688, 'fire_exp': 1.0881360604103363, 'P_half': 4.933751600448339, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.004597283814159352, 'gpp_d': 28.985497348274123, 'ign_k': 0.37424230019851973, 'ign_c': 0.6615437365561385, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:23:29,276] Trial 1294 finished with values: [11.242858342665398, 11.242858342665398] and parameters: {'k1': 0.0030285741098956273, 'D_low': 148.10800730363493, 'k2': 0.00014001191914113747, 'D_high': 18356.41027683101, 'fire_exp': 1.0881360604103363, 'P_half': 25.255166452944085, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.004215504256370331, 'gpp_d': 331.7366635899375, 'ign_k': 0.37424230019851973, 'ign_c': 0.6615437365561385, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:23:30,523] Trial 1295 finished with values: [10.17651414628565, 10.17651414628565] and parameters: {'k1': 0.0030285741098956273, 'D_low': 3.7322156377670694, 'k2': 0.00014001191914113747, 'D_high': 21863.563449420166, 'fire_exp': 2.066761381010117, 'P_half': 25.255166452944085, 'pre_dampen_half': 5.593036834117395, 'gpp_af': 3.253305539860196, 'gpp_b': 0.004215504256370331, 'gpp_d': 331.7366635899375, 'ign_k': 0.37424230019851973, 'ign_c': 7.173480907515078, 'gdp_gamma': 0.559652086128564}.
[I 2026-08-06 03:23:31,710] Trial 1296 finished with values: [10.553434884672726, 10.553434884672726] and parameters: {'k1': 0.0027015957920129437, 'D_low': 3.7322156377670694, 'k2': 0.0007081721844034209, 'D_high': 2970.7920514735997, 'fire_exp': 1.0881360604103363, 'P_half': 10.226988730324324, 'pre_dampen_half': 66.7446265922751, 'gpp_af': 72.4480412576194, 'gpp_b': 0.00223436535646235, 'gpp_d': 33.9790424311127, 'ign_k': 0.22982155660045736, 'ign_c': 4.471851399162796, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:23:32,902] Trial 1297 finished with values: [10.077661417391287, 10.077661417391287] and parameters: {'k1': 0.0008018119368890578, 'D_low': 148.10800730363493, 'k2': 0.00014001191914113747, 'D_high': 21863.563449420166, 'fire_exp': 2.066761381010117, 'P_half': 25.255166452944085, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 1.1031545573445158, 'gpp_b': 0.02052499618703749, 'gpp_d': 33.9790424311127, 'ign_k': 0.37424230019851973, 'ign_c': 6.807874826564585, 'gdp_gamma': 0.559652086128564}.
[I 2026-08-06 03:23:34,031] Trial 1298 finished with values: [10.143794123647016, 10.143794123647016] and parameters: {'k1': 0.03313724129972938, 'D_low': 30.956657914928517, 'k2': 0.0007081721844034209, 'D_high': 2855.843069859749, 'fire_exp': 1.0881360604103363, 'P_half': 10.226988730324324, 'pre_dampen_half': 8.904067307938409, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.0030742893625766146, 'gpp_d': 10.931606102061748, 'ign_k': 0.37424230019851973, 'ign_c': 4.471851399162796, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:23:35,207] Trial 1299 finished with values: [-0.6249272850441, 0.1195146734732776] and parameters: {'k1': 0.0030285741098956273, 'D_low': 148.10800730363493, 'k2': 0.00014001191914113747, 'D_high': 22879.430573173642, 'fire_exp': 1.0881360604103363, 'P_half': 25.004921089927873, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.004215504256370331, 'gpp_d': 331.7366635899375, 'ign_k': 0.37424230019851973, 'ign_c': 22.126836566118193, 'gdp_gamma': 0.559652086128564}.
[I 2026-08-06 03:23:36,859] Trial 1300 finished with values: [10.62161217818195, 10.62161217818195] and parameters: {'k1': 0.0030285741098956273, 'D_low': 148.10800730363493, 'k2': 0.0007081721844034209, 'D_high': 2970.7920514735997, 'fire_exp': 1.0881360604103363, 'P_half': 4.933751600448339, 'pre_dampen_half': 0.03719451708679172, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.004215504256370331, 'gpp_d': 33.9790424311127, 'ign_k': 0.37424230019851973, 'ign_c': 0.6615437365561385, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:23:37,980] Trial 1301 finished with values: [10.464931956256356, 10.464931956256356] and parameters: {'k1': 0.0030285741098956273, 'D_low': 30.956657914928517, 'k2': 0.0007081721844034209, 'D_high': 2970.7920514735997, 'fire_exp': 1.0340574447037933, 'P_half': 251.23618639978196, 'pre_dampen_half': 8.904067307938409, 'gpp_af': 8.40397758824167, 'gpp_b': 0.0005623095666134974, 'gpp_d': 0.05704717510936691, 'ign_k': 0.37424230019851973, 'ign_c': 0.6615437365561385, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:23:39,123] Trial 1302 finished with values: [10.571683407046418, 10.571683407046418] and parameters: {'k1': 0.03313724129972938, 'D_low': 30.956657914928517, 'k2': 0.07119679541167405, 'D_high': 2842.140588732084, 'fire_exp': 2.066761381010117, 'P_half': 35.828811741825064, 'pre_dampen_half': 8.904067307938409, 'gpp_af': 0.05391752791214327, 'gpp_b': 0.02052499618703749, 'gpp_d': 0.13383960608804057, 'ign_k': 0.37424230019851973, 'ign_c': 11.77190025324203, 'gdp_gamma': 0.559652086128564}.
[I 2026-08-06 03:23:40,281] Trial 1303 finished with values: [-0.5981184880356087, 0.0935656342625264] and parameters: {'k1': 0.00010089430320527378, 'D_low': 148.10800730363493, 'k2': 0.07119679541167405, 'D_high': 2842.140588732084, 'fire_exp': 1.0881360604103363, 'P_half': 4.933751600448339, 'pre_dampen_half': 5.593036834117395, 'gpp_af': 17.909369188260523, 'gpp_b': 0.004215504256370331, 'gpp_d': 331.7366635899375, 'ign_k': 0.37424230019851973, 'ign_c': 11.77190025324203, 'gdp_gamma': 0.559652086128564}.
[I 2026-08-06 03:23:41,582] Trial 1304 finished with values: [-0.6065144404750455, 0.07235866073090991] and parameters: {'k1': 2.9394634586259703e-05, 'D_low': 29.89885508829526, 'k2': 0.0017574830822120952, 'D_high': 21863.563449420166, 'fire_exp': 1.0881360604103363, 'P_half': 10.226988730324324, 'pre_dampen_half': 8.904067307938409, 'gpp_af': 0.05391752791214327, 'gpp_b': 0.0030742893625766146, 'gpp_d': 10.931606102061748, 'ign_k': 1.833717796770998, 'ign_c': 22.126836566118193, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:23:42,740] Trial 1305 finished with values: [10.204008854004366, 10.204008854004366] and parameters: {'k1': 0.0012404053921849347, 'D_low': 30.956657914928517, 'k2': 0.0007081721844034209, 'D_high': 2970.7920514735997, 'fire_exp': 2.066761381010117, 'P_half': 10.226988730324324, 'pre_dampen_half': 8.904067307938409, 'gpp_af': 0.05391752791214327, 'gpp_b': 4.882173748902471e-05, 'gpp_d': 33.9790424311127, 'ign_k': 0.22982155660045736, 'ign_c': 0.6615437365561385, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:23:43,850] Trial 1306 finished with values: [10.76923076903347, 10.76923076903347] and parameters: {'k1': 0.07928164425547335, 'D_low': 376.7022142229396, 'k2': 0.0007081721844034209, 'D_high': 18356.41027683101, 'fire_exp': 1.0881360604103363, 'P_half': 10.226988730324324, 'pre_dampen_half': 8.904067307938409, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.004215504256370331, 'gpp_d': 33.9790424311127, 'ign_k': 0.37424230019851973, 'ign_c': 275.7774638802809, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:23:44,947] Trial 1307 finished with values: [10.179320044171053, 10.179320044171053] and parameters: {'k1': 0.0030285741098956273, 'D_low': 376.7022142229396, 'k2': 4.484744524732793e-05, 'D_high': 2842.140588732084, 'fire_exp': 1.0881360604103363, 'P_half': 10.226988730324324, 'pre_dampen_half': 5.593036834117395, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.004597283814159352, 'gpp_d': 331.7366635899375, 'ign_k': 0.778497483120481, 'ign_c': 11.77190025324203, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:23:46,090] Trial 1308 finished with values: [10.725496159480038, 10.725496159480038] and parameters: {'k1': 1.8649768600018216e-05, 'D_low': 376.7022142229396, 'k2': 0.006781728339039851, 'D_high': 2970.7920514735997, 'fire_exp': 3.4957327023268925, 'P_half': 4.933751600448339, 'pre_dampen_half': 0.02562280838022576, 'gpp_af': 3.253305539860196, 'gpp_b': 0.004597283814159352, 'gpp_d': 33.9790424311127, 'ign_k': 0.37424230019851973, 'ign_c': 0.6615437365561385, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:23:47,249] Trial 1309 finished with values: [10.280501414858929, 10.280501414858929] and parameters: {'k1': 0.0030285741098956273, 'D_low': 3.7322156377670694, 'k2': 0.00014001191914113747, 'D_high': 35.11445258128688, 'fire_exp': 1.0881360604103363, 'P_half': 25.255166452944085, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.19566052191165012, 'gpp_b': 0.004215504256370331, 'gpp_d': 124.72235343584714, 'ign_k': 0.37424230019851973, 'ign_c': 11.77190025324203, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:23:48,368] Trial 1310 finished with values: [10.721103071368512, 10.721103071368512] and parameters: {'k1': 0.0030285741098956273, 'D_low': 148.10800730363493, 'k2': 0.00014001191914113747, 'D_high': 2970.7920514735997, 'fire_exp': 3.0527854781805304, 'P_half': 1.2765717873951687, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.004597283814159352, 'gpp_d': 0.9383857256655214, 'ign_k': 0.37424230019851973, 'ign_c': 0.6615437365561385, 'gdp_gamma': 0.0035255487928329693}.
[I 2026-08-06 03:23:49,485] Trial 1311 finished with values: [10.49377250771097, 10.49377250771097] and parameters: {'k1': 0.03313724129972938, 'D_low': 30.956657914928517, 'k2': 0.00014001191914113747, 'D_high': 2855.843069859749, 'fire_exp': 1.0881360604103363, 'P_half': 35.828811741825064, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.004215504256370331, 'gpp_d': 25.184822598549903, 'ign_k': 0.37424230019851973, 'ign_c': 11.77190025324203, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:23:50,633] Trial 1312 finished with values: [10.036481228516596, 10.036481228516596] and parameters: {'k1': 0.0030285741098956273, 'D_low': 3.7322156377670694, 'k2': 0.03820259936390116, 'D_high': 21863.563449420166, 'fire_exp': 1.5191397119156032, 'P_half': 10.226988730324324, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.05391752791214327, 'gpp_b': 0.004215504256370331, 'gpp_d': 331.7366635899375, 'ign_k': 0.37424230019851973, 'ign_c': 22.126836566118193, 'gdp_gamma': 0.559652086128564}.
[I 2026-08-06 03:23:51,782] Trial 1313 finished with values: [10.534595793495404, 10.534595793495404] and parameters: {'k1': 0.0030285741098956273, 'D_low': 3.7322156377670694, 'k2': 0.0007081721844034209, 'D_high': 2970.7920514735997, 'fire_exp': 1.0881360604103363, 'P_half': 25.255166452944085, 'pre_dampen_half': 8.904067307938409, 'gpp_af': 0.8571213555597653, 'gpp_b': 4.7226839410180865, 'gpp_d': 33.9790424311127, 'ign_k': 0.37424230019851973, 'ign_c': 6.807874826564585, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:23:52,938] Trial 1314 finished with values: [10.754701979488466, 10.754701979488466] and parameters: {'k1': 0.0030285741098956273, 'D_low': 2511.316707231397, 'k2': 0.0007081721844034209, 'D_high': 2842.140588732084, 'fire_exp': 1.0881360604103363, 'P_half': 4.933751600448339, 'pre_dampen_half': 5.593036834117395, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.1033080166772517, 'gpp_d': 2.0486973468235243, 'ign_k': 0.37424230019851973, 'ign_c': 4.4367214807418724, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:23:54,077] Trial 1315 finished with values: [10.163207087838321, 10.163207087838321] and parameters: {'k1': 0.004016926345849037, 'D_low': 148.10800730363493, 'k2': 0.07119679541167405, 'D_high': 1519.5936764126873, 'fire_exp': 1.0881360604103363, 'P_half': 4.933751600448339, 'pre_dampen_half': 5.593036834117395, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.004597283814159352, 'gpp_d': 331.7366635899375, 'ign_k': 0.37424230019851973, 'ign_c': 22.126836566118193, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:23:55,197] Trial 1316 finished with values: [10.080561197213159, 10.080561197213159] and parameters: {'k1': 0.0030285741098956273, 'D_low': 490.2396944106614, 'k2': 0.0007081721844034209, 'D_high': 2842.140588732084, 'fire_exp': 1.0881360604103363, 'P_half': 25.255166452944085, 'pre_dampen_half': 8.904067307938409, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.02052499618703749, 'gpp_d': 25.184822598549903, 'ign_k': 0.37424230019851973, 'ign_c': 0.6615437365561385, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:23:56,324] Trial 1317 finished with values: [10.083461765222925, 10.083461765222925] and parameters: {'k1': 0.0030285741098956273, 'D_low': 1.7745670917202125, 'k2': 0.0007081721844034209, 'D_high': 2970.7920514735997, 'fire_exp': 1.0881360604103363, 'P_half': 35.828811741825064, 'pre_dampen_half': 8.904067307938409, 'gpp_af': 8.40397758824167, 'gpp_b': 0.02052499618703749, 'gpp_d': 33.9790424311127, 'ign_k': 0.11220458274837079, 'ign_c': 0.6615437365561385, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:23:57,939] Trial 1318 finished with values: [10.748311151309366, 10.748311151309366] and parameters: {'k1': 0.0030285741098956273, 'D_low': 376.7022142229396, 'k2': 0.0007081721844034209, 'D_high': 2970.7920514735997, 'fire_exp': 6.403296577437566, 'P_half': 25.255166452944085, 'pre_dampen_half': 8.904067307938409, 'gpp_af': 0.8571213555597653, 'gpp_b': 0.00223436535646235, 'gpp_d': 33.9790424311127, 'ign_k': 0.37424230019851973, 'ign_c': 6.807874826564585, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:23:59,053] Trial 1319 finished with values: [-0.6249053246842593, 0.11905867385340763] and parameters: {'k1': 0.0030285741098956273, 'D_low': 3.7322156377670694, 'k2': 0.0007081721844034209, 'D_high': 21863.563449420166, 'fire_exp': 1.0881360604103363, 'P_half': 68.70043870753432, 'pre_dampen_half': 3.640068899312672, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.0030742893625766146, 'gpp_d': 25.184822598549903, 'ign_k': 0.37424230019851973, 'ign_c': 11.77190025324203, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:24:00,190] Trial 1320 finished with values: [-0.6235359918555706, 0.10834260329333134] and parameters: {'k1': 0.07928164425547335, 'D_low': 148.10800730363493, 'k2': 0.00014001191914113747, 'D_high': 2855.843069859749, 'fire_exp': 1.0881360604103363, 'P_half': 35.828811741825064, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.05391752791214327, 'gpp_b': 0.004597283814159352, 'gpp_d': 10.931606102061748, 'ign_k': 0.37424230019851973, 'ign_c': 11.77190025324203, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:24:01,325] Trial 1321 finished with values: [10.742971033150184, 10.742971033150184] and parameters: {'k1': 0.07579633113316123, 'D_low': 376.7022142229396, 'k2': 0.0007081721844034209, 'D_high': 2970.7920514735997, 'fire_exp': 1.5191397119156032, 'P_half': 10.226988730324324, 'pre_dampen_half': 8.904067307938409, 'gpp_af': 0.05391752791214327, 'gpp_b': 0.02052499618703749, 'gpp_d': 0.01818791382234128, 'ign_k': 2.7728241828010627, 'ign_c': 22.126836566118193, 'gdp_gamma': 0.7366679513906507}.
[I 2026-08-06 03:24:02,495] Trial 1322 finished with values: [-0.6172900515055523, 0.11440466727808052] and parameters: {'k1': 0.07579633113316123, 'D_low': 29.89885508829526, 'k2': 4.484744524732793e-05, 'D_high': 21863.563449420166, 'fire_exp': 1.5191397119156032, 'P_half': 10.226988730324324, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.05391752791214327, 'gpp_b': 0.004215504256370331, 'gpp_d': 48.69745226446181, 'ign_k': 1.3967310812223455, 'ign_c': 11.77190025324203, 'gdp_gamma': 0.7366679513906507}.
[I 2026-08-06 03:24:03,634] Trial 1323 finished with values: [10.02179323766697, 10.02179323766697] and parameters: {'k1': 0.07928164425547335, 'D_low': 376.7022142229396, 'k2': 0.0007081721844034209, 'D_high': 18356.41027683101, 'fire_exp': 1.0881360604103363, 'P_half': 25.255166452944085, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.004215504256370331, 'gpp_d': 331.7366635899375, 'ign_k': 0.37424230019851973, 'ign_c': 0.6615437365561385, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:24:04,788] Trial 1324 finished with values: [-0.5988109507554287, 0.07407415834138542] and parameters: {'k1': 0.0030285741098956273, 'D_low': 490.2396944106614, 'k2': 0.00014001191914113747, 'D_high': 2842.140588732084, 'fire_exp': 1.0121144225007492, 'P_half': 25.255166452944085, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.05391752791214327, 'gpp_b': 0.004215504256370331, 'gpp_d': 331.7366635899375, 'ign_k': 0.37424230019851973, 'ign_c': 22.126836566118193, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:24:05,925] Trial 1325 finished with values: [-0.6175045280876404, 0.07138116956628793] and parameters: {'k1': 0.07579633113316123, 'D_low': 29.89885508829526, 'k2': 4.484744524732793e-05, 'D_high': 21863.563449420166, 'fire_exp': 1.5191397119156032, 'P_half': 10.226988730324324, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.05391752791214327, 'gpp_b': 0.0030742893625766146, 'gpp_d': 10.931606102061748, 'ign_k': 1.833717796770998, 'ign_c': 22.126836566118193, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:24:07,098] Trial 1326 finished with values: [10.245996561973058, 10.245996561973058] and parameters: {'k1': 0.0030285741098956273, 'D_low': 3.7322156377670694, 'k2': 0.0007081721844034209, 'D_high': 2970.7920514735997, 'fire_exp': 1.0881360604103363, 'P_half': 25.255166452944085, 'pre_dampen_half': 8.904067307938409, 'gpp_af': 0.010158250323599667, 'gpp_b': 0.02052499618703749, 'gpp_d': 33.9790424311127, 'ign_k': 2.7728241828010627, 'ign_c': 0.6615437365561385, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:24:08,324] Trial 1327 finished with values: [-0.6258797966355608, 0.10989619320712829] and parameters: {'k1': 0.0008018119368890578, 'D_low': 3.7322156377670694, 'k2': 0.0007081721844034209, 'D_high': 2970.7920514735997, 'fire_exp': 1.0881360604103363, 'P_half': 25.255166452944085, 'pre_dampen_half': 8.904067307938409, 'gpp_af': 0.8571213555597653, 'gpp_b': 0.02052499618703749, 'gpp_d': 33.9790424311127, 'ign_k': 2.7728241828010627, 'ign_c': 6.807874826564585, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:24:09,430] Trial 1328 finished with values: [-0.6110248870174543, 0.08991948034562725] and parameters: {'k1': 0.0030285741098956273, 'D_low': 376.7022142229396, 'k2': 0.0007081721844034209, 'D_high': 2970.7920514735997, 'fire_exp': 1.0881360604103363, 'P_half': 35.828811741825064, 'pre_dampen_half': 8.904067307938409, 'gpp_af': 8.40397758824167, 'gpp_b': 0.17623234026513296, 'gpp_d': 33.9790424311127, 'ign_k': 0.37424230019851973, 'ign_c': 4.471851399162796, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:24:10,584] Trial 1329 finished with values: [-0.6145931760126736, 0.07894159832882386] and parameters: {'k1': 0.0030285741098956273, 'D_low': 148.10800730363493, 'k2': 0.00014001191914113747, 'D_high': 35.11445258128688, 'fire_exp': 1.0881360604103363, 'P_half': 4.933751600448339, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.004215504256370331, 'gpp_d': 331.7366635899375, 'ign_k': 0.37424230019851973, 'ign_c': 22.126836566118193, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:24:11,721] Trial 1330 finished with values: [10.44842880654519, 10.44842880654519] and parameters: {'k1': 0.0030285741098956273, 'D_low': 376.7022142229396, 'k2': 0.0007081721844034209, 'D_high': 2855.843069859749, 'fire_exp': 1.0881360604103363, 'P_half': 25.255166452944085, 'pre_dampen_half': 3.640068899312672, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.02052499618703749, 'gpp_d': 28.985497348274123, 'ign_k': 0.010826381820576981, 'ign_c': 11.77190025324203, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:24:12,876] Trial 1331 finished with values: [-0.5838651165363233, 0.13174966188468407] and parameters: {'k1': 4.558536260712558e-05, 'D_low': 376.7022142229396, 'k2': 0.00014001191914113747, 'D_high': 2970.7920514735997, 'fire_exp': 1.0881360604103363, 'P_half': 4.933751600448339, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.04477909626387275, 'gpp_b': 0.02052499618703749, 'gpp_d': 331.7366635899375, 'ign_k': 2.7728241828010627, 'ign_c': 0.6615437365561385, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:24:14,045] Trial 1332 finished with values: [10.08023601679311, 10.08023601679311] and parameters: {'k1': 0.0030285741098956273, 'D_low': 148.10800730363493, 'k2': 0.00014001191914113747, 'D_high': 35.11445258128688, 'fire_exp': 1.0881360604103363, 'P_half': 35.828811741825064, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.02052499618703749, 'gpp_d': 331.7366635899375, 'ign_k': 0.37424230019851973, 'ign_c': 22.126836566118193, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:24:15,198] Trial 1333 finished with values: [11.466028556408073, 11.466028556408073] and parameters: {'k1': 0.03313724129972938, 'D_low': 30.956657914928517, 'k2': 0.0007081721844034209, 'D_high': 2842.140588732084, 'fire_exp': 1.0881360604103363, 'P_half': 35.828811741825064, 'pre_dampen_half': 60.779556734322924, 'gpp_af': 0.05391752791214327, 'gpp_b': 0.0030742893625766146, 'gpp_d': 34.70266988650411, 'ign_k': 0.37424230019851973, 'ign_c': 0.6615437365561385, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:24:16,365] Trial 1334 finished with values: [-0.6132286668657693, 0.10720321893569906] and parameters: {'k1': 0.07928164425547335, 'D_low': 148.10800730363493, 'k2': 0.0011954830915872365, 'D_high': 21863.563449420166, 'fire_exp': 2.066761381010117, 'P_half': 25.255166452944085, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.004215504256370331, 'gpp_d': 331.7366635899375, 'ign_k': 0.37424230019851973, 'ign_c': 6.807874826564585, 'gdp_gamma': 0.559652086128564}.
[I 2026-08-06 03:24:17,492] Trial 1335 finished with values: [10.52664663189136, 10.52664663189136] and parameters: {'k1': 0.07579633113316123, 'D_low': 6.599713709692432, 'k2': 0.0007081721844034209, 'D_high': 21863.563449420166, 'fire_exp': 7.547968484360836, 'P_half': 35.828811741825064, 'pre_dampen_half': 3.640068899312672, 'gpp_af': 24.998230876270743, 'gpp_b': 0.0030742893625766146, 'gpp_d': 25.184822598549903, 'ign_k': 0.37424230019851973, 'ign_c': 11.77190025324203, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:24:19,169] Trial 1336 finished with values: [10.021001917828903, 10.021001917828903] and parameters: {'k1': 0.0030285741098956273, 'D_low': 376.7022142229396, 'k2': 0.0007081721844034209, 'D_high': 2855.843069859749, 'fire_exp': 1.0881360604103363, 'P_half': 35.828811741825064, 'pre_dampen_half': 8.904067307938409, 'gpp_af': 0.05391752791214327, 'gpp_b': 0.0030742893625766146, 'gpp_d': 331.7366635899375, 'ign_k': 0.37424230019851973, 'ign_c': 6.807874826564585, 'gdp_gamma': 0.7478344965205894}.
