iso3,admin,continent,area_km2,burned_frac_pct,p_ann,t_air,gpp,gdp_pcap,pop,popdens
OMN,Oman,Asia,320775.18602898036,0.0031109278239206946,49.672592487246646,25.832731240690535,0.003610373027100218,18438.054312234945,3315719.15,10.336582424116939
NOR,Norway,Europe,390520.9265729692,0.05129987322533527,805.4466763967587,1.7478903108391863,0.48140419830678605,78481.70022294405,4930794.15,12.626196996074874
NGA,Nigeria,Africa,913569.361573848,23.413028205113147,1149.2998361894768,27.338434815427718,0.4233734820739703,1969.912023362501,170228040.0,186.33291259542716
NER,Niger,Africa,1187246.8837288553,0.29509097515943344,155.07376466437617,20.326447837124384,0.0006785983055413423,439.7497264059413,17233920.7,14.515869391775048
NIC,Nicaragua,North America,135596.3774417636,5.246654705589388,1981.0378893212135,22.508848395250165,1.7999171796103208,1603.229198477651,5793422.45,42.725495763986615
NZL,New Zealand,Oceania,272064.95017284807,0.12516194270358258,1510.5069259473041,9.691784117297257,2.157748451832841,33708.635523746176,4411510.0,16.214914847345398
NLD,Netherlands,Europe,33954.9637353973,0.2406061971713205,764.0403287467948,9.93438905378294,0.564519592662093,47467.68479953955,16678911.85,491.20688156154915
NPL,Nepal,Asia,149752.57677847435,5.234858707584049,1229.702148791226,13.899994002045714,1.1527674607259117,654.2935574672174,27133099.65,181.1861954812129
NAM,Namibia,Africa,822986.3448034492,3.5222091832932723,272.45405029026944,19.540759534930753,0.004972570793497788,4320.1619827468685,2200023.5,2.6732199311586675
MOZ,Mozambique,Africa,788739.9613557658,36.48185815883309,936.947905548889,23.702401672219892,0.6613960593129011,505.2969694124373,23844145.75,30.230680475494456
MAR,Morocco,Africa,585973.3591730387,0.05731962888063833,233.67506993679154,18.124837507302423,0.12999228797226065,2858.8970458984395,32696502.6,55.798616247918325
MNE,Montenegro,Europe,13600.519074867263,1.676765727254362,1341.2052446722753,9.304727538725174,1.116902677419959,5968.6565562268715,619327.5,45.53704873988748
MNG,Mongolia,Asia,1565520.6375018265,0.6795810816394351,215.87414889744423,1.4637620609900843,0.011932780889438473,2651.651135232677,2809488.8,1.79460349017387
MDA,Moldova,Europe,33648.28508977537,3.908620972845757,500.30004510775694,11.111007710496402,0.31387010186144115,2371.838419955654,2835434.9,84.26684725343098
MEX,Mexico,North America,1978911.7679761234,3.8341317023561716,758.4209148453389,20.38563140655004,0.7712609180910641,9514.76369088446,114045340.5,57.63033114742487
MRT,Mauritania,Africa,1036870.5619476249,0.15765254860952344,83.0697790104803,15.37106471288075,0.00031705151889050576,1438.4230275976956,3518300.1,3.3931912324633235
MLI,Mali,Africa,1251750.9460133887,10.288512736538582,310.2338468997796,21.492577805930377,0.026498186191519384,751.829177602723,16401160.45,13.102574839056341
MYS,Malaysia,Asia,332956.00830993516,0.553102626188848,2960.11101234845,25.89443087525104,2.5293320001470065,8209.491788408835,28824144.55,86.57042921769046
MWI,Malawi,Africa,117253.1397712562,20.74200820012441,694.7392883389281,16.0264092259172,0.47948129701131065,508.7789362970868,15224913.35,129.84653016287314
MDG,Madagascar,Africa,582200.483164233,24.35734801296613,1458.4948239006915,22.42820044119273,1.5026831983820192,428.5161959396902,22663320.7,38.92700428008216
MKD,North Macedonia,Europe,25402.732993044134,1.4490439268507223,672.1989316942414,10.717771582672553,0.7845718294822703,4671.423444042345,1949970.1,76.76221690532068
LTU,Lithuania,Europe,66726.4431171451,0.5631403336558725,689.0802739098519,7.411112302934636,0.8962480537157509,12692.280397926157,3098791.05,46.44022527260677
LBY,Libya,Africa,1627369.0271648325,0.004229563946212951,31.967730598219283,16.41454109956381,0.0018821224719321262,9050.910408307474,6265704.85,3.850205297882544
LBR,Liberia,Africa,95208.12142082902,12.5052676811915,2463.224627450719,24.88747423012931,2.574000136344417,509.80364539936545,4085047.2,42.9064993514965
LSO,Lesotho,Africa,32282.920541950425,2.5394808025174234,803.5873715299936,12.897938037572725,1.6452279757924115,943.6996164385585,2047631.8,63.427712413416266
LBN,Lebanon,Asia,10265.269701875897,0.6532376760095495,656.4021682750127,16.11290009367417,0.540190938973139,6618.256932508593,5303722.5,516.6666491997562
LVA,Latvia,Europe,59158.56411547093,0.7662400657229115,683.1388036464299,6.791670697133017,0.9892201314180566,11878.384493954156,2099683.05,35.4924613434101
LAO,Laos,Asia,225568.15216632283,26.863278630364515,1834.7715959185643,23.93829599939779,2.25442922778702,1369.053641770574,6396331.95,28.35653831700346
KGZ,Kyrgyzstan,Asia,199139.64236012707,0.6246022572681605,452.6764679747901,1.5867120335664222,0.01791686054649625,904.2210727864594,5653662.2,28.39044066261721
KWT,Kuwait,Asia,21561.931472959604,0.0028580548855583194,112.75851473899777,26.828664132916398,2.683883379936697e-05,35711.16248117578,3131910.2,145.25183905382815
KEN,Kenya,Africa,596071.8221620058,1.563392208514219,665.7394799239054,24.229360514113974,0.4494575406863211,1125.4394799595423,42015177.4,70.48676994595583
KAZ,Kazakhstan,Asia,2714459.8540235143,4.755238868681175,230.81012683234397,5.910011937461637,0.009093921997247512,7506.294620987613,17175549.4,6.3274280422830715
JOR,Jordan,Asia,87093.03129942309,0.025814894194545454,102.367955939856,19.500150388927466,0.006584873607706454,3535.6216200976755,7854375.65,90.18374412755144
JPN,Japan,Asia,384269.6649775937,0.14374167276924815,1486.8552721617978,10.115884779775573,1.5514562581105216,39936.27566691219,127447900.0,331.66266196794726
JAM,Jamaica,North America,11742.376028488547,1.331637294619577,1548.7502899169922,18.867081324259445,1.8041016955336475,4817.701269398679,2745976.75,233.85188341251376
ITA,Italy,Europe,291833.95155226736,1.7133487742104783,788.9279224791784,12.224234675129999,0.8915545407784884,33000.882584791456,59172282.05,202.76010291215982
ISR,Israel,Asia,23681.330600437992,0.8446890203683618,274.5621087966209,19.292107384036836,0.19225830310699119,31419.88951549424,7741620.0,326.90815100806947
PSE,Palestine,Asia,7885.314809970464,0.6460356663837697,360.63793152338246,19.806070757329223,0.43474801099243904,2511.115259680134,3850797.6,488.35052154555945
IRL,Ireland,Europe,74099.66999891851,0.10059979438690739,1166.4368087307555,9.356913394821579,1.515325738461697,57005.156851210064,4497500.8,60.69528784764684
IRQ,Iraq,Asia,440310.2723072205,0.6422202430269086,180.63278277723302,23.827446275328825,0.0006247568645199488,3951.797480758915,32883267.15,74.68203496069277
IRN,Iran,Asia,1615789.4167953879,0.32013832851617796,193.30126118037248,17.188773510809,0.02506440171720203,4692.931567786637,77786402.05,48.14142315913579
IDN,Indonesia,Asia,1874805.1656972445,1.4968913369115853,2694.872602576716,24.518548091265757,2.5292390101081756,2623.0711256319437,247682889.35,132.11126888371152
IND,India,Asia,3161199.4702458684,5.093420353677614,1076.1270350552454,23.194369172664267,0.4350562532675336,1253.739535216265,1248470070.55,394.9355560447749
ISL,Iceland,Europe,99226.2850737994,0.00580200282992781,892.4259727202112,1.2114241013106182,0.2678493896607234,53672.89183511385,320020.15,3.22515500567199
HUN,Hungary,Europe,94513.37292796273,1.648264015128785,611.7015427263013,11.848137625310686,0.2674852158681911,12763.135710509108,9940614.6,105.17680505992152
HND,Honduras,North America,110497.72776940126,8.596836214076374,1873.5748170235865,23.815001848639934,2.371029418014464,1853.8996498877543,8446388.6,76.43947772054506
HTI,Haiti,North America,38014.543100302544,1.9727567967622128,1525.0671733945524,24.56108236880599,0.5422761952543124,1133.876604668916,9865630.6,259.52253520367793
GUY,Guyana,South America,206272.4531760272,0.9371849321591198,2359.1861268151647,24.951891287553543,3.0245528147771714,4142.920438033771,764027.3,3.703971559149492
GNB,Guinea-Bissau,Africa,33272.07838407854,29.570730091642602,1547.77710219851,24.977206081587422,0.4601996669511943,601.5214666470343,1607136.5,48.30285867470943
GIN,Guinea,Africa,234016.4625456999,62.86718904472029,1789.9297302158254,26.18272546409714,0.7424606737564399,693.8261867478343,10675728.45,45.61956169179845
GTM,Guatemala,North America,118912.09470764111,10.965820700250676,2156.33099000847,22.947177867799258,2.3709761747986895,3044.548064780336,14668655.7,123.35713819577862
