attempt_id,model_family,stage,artifact_kind,source_path,git_blob,archive_path,declared_model,parameter_count,record_count,first_seen_commit,first_seen_date,history_refs
C-development:b3f96472307f:models/C/params.json,C-development,committed-parameter-set,model-parameters,models/C/params.json,b3f96472307f86f0cff190afd1252ab86015e18e,model/other-models/commit-artifacts/by-path/models/C/params.b3f96472307f86f0cff190afd1252ab86015e18e.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),12,13,9d346449731a4cf73f2a0787e0439571fbaf7e2a,2026-06-01T22:14:12-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:f0ff71ef6db0:models/C/params.json,C-development,committed-parameter-set,model-parameters,models/C/params.json,f0ff71ef6db0cb8857ae40fdebed04007e363f00,model/other-models/commit-artifacts/by-path/models/C/params.f0ff71ef6db0cb8857ae40fdebed04007e363f00.json,Model C (ED-coupled-consistent retune; rank #1 at 0.6713),12,11,1bac73121385ecd545c132df49746a8a28cce44b,2026-04-28T20:44:25-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:fb2a1e318217:models/C/params.json,C-development,committed-parameter-set,model-parameters,models/C/params.json,fb2a1e318217e648c461f6219173c195e0686dec,model/other-models/commit-artifacts/by-path/models/C/params.fb2a1e318217e648c461f6219173c195e0686dec.json,Model C (full 12-param retune on canonical dbar),12,8,2fe11228a207bc7947f4bd02e0ff41d53ac84985,2026-04-23T21:41:03-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:1d41f07b11e7:models/C/params.namerica.json,C-development,committed-parameter-set,model-parameters,models/C/params.namerica.json,1d41f07b11e75d2d968a71823fb6b3ff45d2556d,model/other-models/commit-artifacts/by-path/models/C/params.namerica.1d41f07b11e75d2d968a71823fb6b3ff45d2556d.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,13,b77e29553af06505a26e3b0056bc4953846ee1c6,2026-06-10T23:29:21-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:23d847c7214f:models/C/params.namerica.k1.json,C-development,optimizer-checkpoint,model-parameters,models/C/params.namerica.k1.json,23d847c7214fbcbdd14a0741ba0760a2a11354d5,model/other-models/commit-artifacts/by-path/models/C/params.namerica.k1.23d847c7214fbcbdd14a0741ba0760a2a11354d5.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,b77e29553af06505a26e3b0056bc4953846ee1c6,2026-06-10T23:29:21-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:99e78e4e3f23:models/C/params.namerica.k2.json,C-development,optimizer-checkpoint,model-parameters,models/C/params.namerica.k2.json,99e78e4e3f23993a96f1ecede30e73cf63d5c909,model/other-models/commit-artifacts/by-path/models/C/params.namerica.k2.99e78e4e3f23993a96f1ecede30e73cf63d5c909.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,b77e29553af06505a26e3b0056bc4953846ee1c6,2026-06-10T23:29:21-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:3b27fe1cb275:models/C/params.namerica.k3.json,C-development,optimizer-checkpoint,model-parameters,models/C/params.namerica.k3.json,3b27fe1cb275b1f1e2869f173bd42b3537bbfbc6,model/other-models/commit-artifacts/by-path/models/C/params.namerica.k3.3b27fe1cb275b1f1e2869f173bd42b3537bbfbc6.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,b77e29553af06505a26e3b0056bc4953846ee1c6,2026-06-10T23:29:21-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:ede6f877a4c3:models/C/params.namerica.k4.json,C-development,optimizer-checkpoint,model-parameters,models/C/params.namerica.k4.json,ede6f877a4c39a01bd8525ec5593b628aa801083,model/other-models/commit-artifacts/by-path/models/C/params.namerica.k4.ede6f877a4c39a01bd8525ec5593b628aa801083.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,b77e29553af06505a26e3b0056bc4953846ee1c6,2026-06-10T23:29:21-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:9c51d9f5c7eb:models/C/params.namerica.k5.json,C-development,optimizer-checkpoint,model-parameters,models/C/params.namerica.k5.json,9c51d9f5c7ebffa23f4d1e3926cb2a678169cbbe,model/other-models/commit-artifacts/by-path/models/C/params.namerica.k5.9c51d9f5c7ebffa23f4d1e3926cb2a678169cbbe.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,b77e29553af06505a26e3b0056bc4953846ee1c6,2026-06-10T23:29:21-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:936a57347bb9:models/C/params.namerica.k6.json,C-development,optimizer-checkpoint,model-parameters,models/C/params.namerica.k6.json,936a57347bb9276b8bea819a5bc92fe2e6c03582,model/other-models/commit-artifacts/by-path/models/C/params.namerica.k6.936a57347bb9276b8bea819a5bc92fe2e6c03582.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,b77e29553af06505a26e3b0056bc4953846ee1c6,2026-06-10T23:29:21-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:b3f96472307f:models/C/params.nsga2.json,C-development,committed-parameter-set,model-parameters,models/C/params.nsga2.json,b3f96472307f86f0cff190afd1252ab86015e18e,model/other-models/commit-artifacts/by-path/models/C/params.nsga2.b3f96472307f86f0cff190afd1252ab86015e18e.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),12,13,9d346449731a4cf73f2a0787e0439571fbaf7e2a,2026-06-01T22:14:12-04:00,main;coupled-refit-gfed5;modelD-paper-params
D:b316d75c5c8a:models/C/params.paperD.json,D,committed-parameter-set,model-parameters,models/C/params.paperD.json,b316d75c5c8a6680b1e10284dbbe7f8c90f360ac,model/other-models/commit-artifacts/by-path/models/C/params.paperD.b316d75c5c8a6680b1e10284dbbe7f8c90f360ac.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),12,13,3fb01b4a06f1eddc8f9ac0ed73788ab6ee8f57bb,2026-08-18T03:46:27-04:00,coupled-refit-gfed5
D:8e9888300ad7:models/C/params.paperD.k1.json,D,optimizer-checkpoint,model-parameters,models/C/params.paperD.k1.json,8e9888300ad7ad042ed7d7bff5a2fe459e995e72,model/other-models/commit-artifacts/by-path/models/C/params.paperD.k1.8e9888300ad7ad042ed7d7bff5a2fe459e995e72.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),12,17,3fb01b4a06f1eddc8f9ac0ed73788ab6ee8f57bb,2026-08-18T03:46:27-04:00,coupled-refit-gfed5
D:9bbe826a8f6c:models/C/params.paperD.k2.json,D,optimizer-checkpoint,model-parameters,models/C/params.paperD.k2.json,9bbe826a8f6ca369d58591e38de66d72396d393a,model/other-models/commit-artifacts/by-path/models/C/params.paperD.k2.9bbe826a8f6ca369d58591e38de66d72396d393a.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),12,17,3fb01b4a06f1eddc8f9ac0ed73788ab6ee8f57bb,2026-08-18T03:46:27-04:00,coupled-refit-gfed5
D:e686ec37b3aa:models/C/params.paperD.k3.json,D,optimizer-checkpoint,model-parameters,models/C/params.paperD.k3.json,e686ec37b3aae77f307eaa8c686ca34fe8999ba3,model/other-models/commit-artifacts/by-path/models/C/params.paperD.k3.e686ec37b3aae77f307eaa8c686ca34fe8999ba3.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),12,17,3fb01b4a06f1eddc8f9ac0ed73788ab6ee8f57bb,2026-08-18T03:46:27-04:00,coupled-refit-gfed5
D:19cc8a27663f:models/C/params.paperD.k4.json,D,optimizer-checkpoint,model-parameters,models/C/params.paperD.k4.json,19cc8a27663f276550f8b3348bd0be8ccdea2168,model/other-models/commit-artifacts/by-path/models/C/params.paperD.k4.19cc8a27663f276550f8b3348bd0be8ccdea2168.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),12,17,3fb01b4a06f1eddc8f9ac0ed73788ab6ee8f57bb,2026-08-18T03:46:27-04:00,coupled-refit-gfed5
D:a211fa68cfcb:models/C/params.paperD.k5.json,D,optimizer-checkpoint,model-parameters,models/C/params.paperD.k5.json,a211fa68cfcb9facac773f81636dc7f68d651d4f,model/other-models/commit-artifacts/by-path/models/C/params.paperD.k5.a211fa68cfcb9facac773f81636dc7f68d651d4f.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),12,17,3fb01b4a06f1eddc8f9ac0ed73788ab6ee8f57bb,2026-08-18T03:46:27-04:00,coupled-refit-gfed5
D:1bc1af540300:models/C/params.paperD.k6.json,D,optimizer-checkpoint,model-parameters,models/C/params.paperD.k6.json,1bc1af540300a97278bf9dbf2415b87203926f16,model/other-models/commit-artifacts/by-path/models/C/params.paperD.k6.1bc1af540300a97278bf9dbf2415b87203926f16.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),12,17,3fb01b4a06f1eddc8f9ac0ed73788ab6ee8f57bb,2026-08-18T03:46:27-04:00,coupled-refit-gfed5
D:ede9c28087aa:models/C/params.paperD.k7.json,D,optimizer-checkpoint,model-parameters,models/C/params.paperD.k7.json,ede9c28087aa1488c640da1110e0c94ca8d4b646,model/other-models/commit-artifacts/by-path/models/C/params.paperD.k7.ede9c28087aa1488c640da1110e0c94ca8d4b646.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),12,17,3fb01b4a06f1eddc8f9ac0ed73788ab6ee8f57bb,2026-08-18T03:46:27-04:00,coupled-refit-gfed5
D:0fe81b0dfffe:models/C/params.paperD.k8.json,D,optimizer-checkpoint,model-parameters,models/C/params.paperD.k8.json,0fe81b0dfffefa254043638b2da37f1e5b9b074c,model/other-models/commit-artifacts/by-path/models/C/params.paperD.k8.0fe81b0dfffefa254043638b2da37f1e5b9b074c.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),12,17,3fb01b4a06f1eddc8f9ac0ed73788ab6ee8f57bb,2026-08-18T03:46:27-04:00,coupled-refit-gfed5
C-development:d0cc90eed2b4:models/C/params.samerica.json,C-development,committed-parameter-set,model-parameters,models/C/params.samerica.json,d0cc90eed2b44bcb7fa10833ca7d4f9530d25b21,model/other-models/commit-artifacts/by-path/models/C/params.samerica.d0cc90eed2b44bcb7fa10833ca7d4f9530d25b21.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,13,9451d1a02dfc9dd582c64e581e8045cfdcf67aa9,2026-06-10T20:57:03-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:9a0d29a4d620:models/C/params.samerica.k1.json,C-development,optimizer-checkpoint,model-parameters,models/C/params.samerica.k1.json,9a0d29a4d620c95a1798457751c818cffb8afa96,model/other-models/commit-artifacts/by-path/models/C/params.samerica.k1.9a0d29a4d620c95a1798457751c818cffb8afa96.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,9451d1a02dfc9dd582c64e581e8045cfdcf67aa9,2026-06-10T20:57:03-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:ae196b85fa32:models/C/params.samerica.k2.json,C-development,optimizer-checkpoint,model-parameters,models/C/params.samerica.k2.json,ae196b85fa322a7e8d1b12a328b50714e69f49ee,model/other-models/commit-artifacts/by-path/models/C/params.samerica.k2.ae196b85fa322a7e8d1b12a328b50714e69f49ee.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,9451d1a02dfc9dd582c64e581e8045cfdcf67aa9,2026-06-10T20:57:03-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:4293665b3880:models/C/params.samerica.k3.json,C-development,optimizer-checkpoint,model-parameters,models/C/params.samerica.k3.json,4293665b3880ef9d46db7192a7443810ec177552,model/other-models/commit-artifacts/by-path/models/C/params.samerica.k3.4293665b3880ef9d46db7192a7443810ec177552.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,9451d1a02dfc9dd582c64e581e8045cfdcf67aa9,2026-06-10T20:57:03-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:ba940535b8ce:models/C/params.samericacell.json,C-development,held-out-cells,model-parameters,models/C/params.samericacell.json,ba940535b8ceccfe5c97e505a472d6d5106db36e,model/other-models/commit-artifacts/by-path/models/C/params.samericacell.ba940535b8ceccfe5c97e505a472d6d5106db36e.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,13,0db07563d93cdb045e5dec86d00d2294d5a50ac5,2026-06-11T16:10:05-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:7a615cabddc2:models/C/params.samericaho.json,C-development,committed-parameter-set,model-parameters,models/C/params.samericaho.json,7a615cabddc253f5e8208fe21a1bb448cc5d9b04,model/other-models/commit-artifacts/by-path/models/C/params.samericaho.7a615cabddc253f5e8208fe21a1bb448cc5d9b04.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,13,cfb4703f8f7d8a7193014b28fc745f7c4efd785a,2026-06-11T13:54:48-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:d2eee164039b:models/C/params.samericaseas.json,C-development,committed-parameter-set,model-parameters,models/C/params.samericaseas.json,d2eee164039b52a171a93c71239127e3fdd837e3,model/other-models/commit-artifacts/by-path/models/C/params.samericaseas.d2eee164039b52a171a93c71239127e3fdd837e3.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,13,d2912cdd633baf26c20abb31e343b861dd93f17b,2026-06-11T03:24:19-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:bfd888296b0b:models/C/params.samericaseas.k1.json,C-development,optimizer-checkpoint,model-parameters,models/C/params.samericaseas.k1.json,bfd888296b0be93a80529d1a7b0c9b444f87fda9,model/other-models/commit-artifacts/by-path/models/C/params.samericaseas.k1.bfd888296b0be93a80529d1a7b0c9b444f87fda9.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,d2912cdd633baf26c20abb31e343b861dd93f17b,2026-06-11T03:24:19-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:e41ef4050270:models/C/params.samericaseas.k2.json,C-development,optimizer-checkpoint,model-parameters,models/C/params.samericaseas.k2.json,e41ef4050270c545689047013b4b27b626ec31ac,model/other-models/commit-artifacts/by-path/models/C/params.samericaseas.k2.e41ef4050270c545689047013b4b27b626ec31ac.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,d2912cdd633baf26c20abb31e343b861dd93f17b,2026-06-11T03:24:19-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:05a8f96d6314:models/C/params.samericaseas.k3.json,C-development,optimizer-checkpoint,model-parameters,models/C/params.samericaseas.k3.json,05a8f96d63148a2bc36ed0631d6cb73879dabc69,model/other-models/commit-artifacts/by-path/models/C/params.samericaseas.k3.05a8f96d63148a2bc36ed0631d6cb73879dabc69.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,d2912cdd633baf26c20abb31e343b861dd93f17b,2026-06-11T03:24:19-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:4f0ec20db80a:models/C/params.samericaseas.k4.json,C-development,optimizer-checkpoint,model-parameters,models/C/params.samericaseas.k4.json,4f0ec20db80a99b5f96fa9be3ca8b2419203cb1c,model/other-models/commit-artifacts/by-path/models/C/params.samericaseas.k4.4f0ec20db80a99b5f96fa9be3ca8b2419203cb1c.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,d2912cdd633baf26c20abb31e343b861dd93f17b,2026-06-11T03:24:19-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:2f1ef25b218f:models/C/params.samericaseas.k5.json,C-development,optimizer-checkpoint,model-parameters,models/C/params.samericaseas.k5.json,2f1ef25b218f99ad38931f1780fe56ea4a86c091,model/other-models/commit-artifacts/by-path/models/C/params.samericaseas.k5.2f1ef25b218f99ad38931f1780fe56ea4a86c091.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,d2912cdd633baf26c20abb31e343b861dd93f17b,2026-06-11T03:24:19-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:f5a3858c4153:models/C/params.samericaseas.k6.json,C-development,optimizer-checkpoint,model-parameters,models/C/params.samericaseas.k6.json,f5a3858c4153dfa5179a443468a555e35c317f5a,model/other-models/commit-artifacts/by-path/models/C/params.samericaseas.k6.f5a3858c4153dfa5179a443468a555e35c317f5a.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,d2912cdd633baf26c20abb31e343b861dd93f17b,2026-06-11T03:24:19-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:f9a90976f4bd:models/C/params.samericaseas2.json,C-development,committed-parameter-set,model-parameters,models/C/params.samericaseas2.json,f9a90976f4bd86877b90d7f1d52b494a34df1cd1,model/other-models/commit-artifacts/by-path/models/C/params.samericaseas2.f9a90976f4bd86877b90d7f1d52b494a34df1cd1.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,13,4b67d28d267064029b33395a14583c75d340fed1,2026-06-11T22:08:52-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:0d52e318ff2f:models/C/params.samericaseas2.k1.json,C-development,optimizer-checkpoint,model-parameters,models/C/params.samericaseas2.k1.json,0d52e318ff2f7f281d0e26a105d9199ede8bb9e3,model/other-models/commit-artifacts/by-path/models/C/params.samericaseas2.k1.0d52e318ff2f7f281d0e26a105d9199ede8bb9e3.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,4b67d28d267064029b33395a14583c75d340fed1,2026-06-11T22:08:52-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:48cd01faa599:models/C/params.samericaseas2.k2.json,C-development,optimizer-checkpoint,model-parameters,models/C/params.samericaseas2.k2.json,48cd01faa599bfff591533f582f024db36a75376,model/other-models/commit-artifacts/by-path/models/C/params.samericaseas2.k2.48cd01faa599bfff591533f582f024db36a75376.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,4b67d28d267064029b33395a14583c75d340fed1,2026-06-11T22:08:52-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:a1ffa66895d0:models/C/params.samericaseas2.k3.json,C-development,optimizer-checkpoint,model-parameters,models/C/params.samericaseas2.k3.json,a1ffa66895d0ee2ef5122fa855c2634a5f123da5,model/other-models/commit-artifacts/by-path/models/C/params.samericaseas2.k3.a1ffa66895d0ee2ef5122fa855c2634a5f123da5.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,4b67d28d267064029b33395a14583c75d340fed1,2026-06-11T22:08:52-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:322911a5ffe1:models/C/params.samericaseas2.k4.json,C-development,optimizer-checkpoint,model-parameters,models/C/params.samericaseas2.k4.json,322911a5ffe1939f13470a2a51c2f336d1a5e49a,model/other-models/commit-artifacts/by-path/models/C/params.samericaseas2.k4.322911a5ffe1939f13470a2a51c2f336d1a5e49a.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,4b67d28d267064029b33395a14583c75d340fed1,2026-06-11T22:08:52-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:907ee39761f9:models/C/params.samericaseas2.k5.json,C-development,optimizer-checkpoint,model-parameters,models/C/params.samericaseas2.k5.json,907ee39761f986dc76fe813ceefb65cf0abfdb63,model/other-models/commit-artifacts/by-path/models/C/params.samericaseas2.k5.907ee39761f986dc76fe813ceefb65cf0abfdb63.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,4b67d28d267064029b33395a14583c75d340fed1,2026-06-11T22:08:52-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:5040f0e476d4:models/C/params.samericaseas2.k6.json,C-development,optimizer-checkpoint,model-parameters,models/C/params.samericaseas2.k6.json,5040f0e476d47a326fe7d00fae2172b8758c64bb,model/other-models/commit-artifacts/by-path/models/C/params.samericaseas2.k6.5040f0e476d47a326fe7d00fae2172b8758c64bb.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,4b67d28d267064029b33395a14583c75d340fed1,2026-06-11T22:08:52-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:15fb18d4c324:models/C/params.seasia.json,C-development,committed-parameter-set,model-parameters,models/C/params.seasia.json,15fb18d4c324ba3ed02d584d03f8cf7e3c7173d6,model/other-models/commit-artifacts/by-path/models/C/params.seasia.15fb18d4c324ba3ed02d584d03f8cf7e3c7173d6.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,13,b77e29553af06505a26e3b0056bc4953846ee1c6,2026-06-10T23:29:21-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:96e3b8ebd674:models/C/params.seasia.k1.json,C-development,optimizer-checkpoint,model-parameters,models/C/params.seasia.k1.json,96e3b8ebd674d6af6e2ab4f1803a467616a8aa24,model/other-models/commit-artifacts/by-path/models/C/params.seasia.k1.96e3b8ebd674d6af6e2ab4f1803a467616a8aa24.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,b77e29553af06505a26e3b0056bc4953846ee1c6,2026-06-10T23:29:21-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:1677b4acd2b4:models/C/params.seasia.k2.json,C-development,optimizer-checkpoint,model-parameters,models/C/params.seasia.k2.json,1677b4acd2b4443f8863bbc47c73aa28af233a68,model/other-models/commit-artifacts/by-path/models/C/params.seasia.k2.1677b4acd2b4443f8863bbc47c73aa28af233a68.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,b77e29553af06505a26e3b0056bc4953846ee1c6,2026-06-10T23:29:21-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:d073cadd77bd:models/C/params.seasia.k3.json,C-development,optimizer-checkpoint,model-parameters,models/C/params.seasia.k3.json,d073cadd77bdd4b6c6852bca2dba8582f754993f,model/other-models/commit-artifacts/by-path/models/C/params.seasia.k3.d073cadd77bdd4b6c6852bca2dba8582f754993f.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,b77e29553af06505a26e3b0056bc4953846ee1c6,2026-06-10T23:29:21-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:c543713f67d6:models/C/params.seasia.k4.json,C-development,optimizer-checkpoint,model-parameters,models/C/params.seasia.k4.json,c543713f67d66b21f1ee0db27777659540bbb85e,model/other-models/commit-artifacts/by-path/models/C/params.seasia.k4.c543713f67d66b21f1ee0db27777659540bbb85e.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,b77e29553af06505a26e3b0056bc4953846ee1c6,2026-06-10T23:29:21-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:3ebef5b1ae67:models/C/params.seasia.k5.json,C-development,optimizer-checkpoint,model-parameters,models/C/params.seasia.k5.json,3ebef5b1ae671b1d83253b6300b6dad52c3db939,model/other-models/commit-artifacts/by-path/models/C/params.seasia.k5.3ebef5b1ae671b1d83253b6300b6dad52c3db939.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,b77e29553af06505a26e3b0056bc4953846ee1c6,2026-06-10T23:29:21-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:e488043554ef:models/C/params.seasia.k6.json,C-development,optimizer-checkpoint,model-parameters,models/C/params.seasia.k6.json,e488043554ef6add63b65bc698067c0b0c461b80,model/other-models/commit-artifacts/by-path/models/C/params.seasia.k6.e488043554ef6add63b65bc698067c0b0c461b80.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,b77e29553af06505a26e3b0056bc4953846ee1c6,2026-06-10T23:29:21-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:6965fc317ca2:models/C/params.seasiacell.json,C-development,held-out-cells,model-parameters,models/C/params.seasiacell.json,6965fc317ca26293f9768affe4f0e810706466c7,model/other-models/commit-artifacts/by-path/models/C/params.seasiacell.6965fc317ca26293f9768affe4f0e810706466c7.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,13,0db07563d93cdb045e5dec86d00d2294d5a50ac5,2026-06-11T16:10:05-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:39cb27efaef7:models/C/params.seasiaho.json,C-development,committed-parameter-set,model-parameters,models/C/params.seasiaho.json,39cb27efaef73501ec842003dd223195a50c511d,model/other-models/commit-artifacts/by-path/models/C/params.seasiaho.39cb27efaef73501ec842003dd223195a50c511d.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,13,cfb4703f8f7d8a7193014b28fc745f7c4efd785a,2026-06-11T13:54:48-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:c436546be98d:models/C/params.seasiaseas.json,C-development,committed-parameter-set,model-parameters,models/C/params.seasiaseas.json,c436546be98d3eb6b336454b4918ccbffeb8d654,model/other-models/commit-artifacts/by-path/models/C/params.seasiaseas.c436546be98d3eb6b336454b4918ccbffeb8d654.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,13,d2912cdd633baf26c20abb31e343b861dd93f17b,2026-06-11T03:24:19-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:a8202eb37e46:models/C/params.seasiaseas.k1.json,C-development,optimizer-checkpoint,model-parameters,models/C/params.seasiaseas.k1.json,a8202eb37e461ae9bb8cf1c581285db485b9009c,model/other-models/commit-artifacts/by-path/models/C/params.seasiaseas.k1.a8202eb37e461ae9bb8cf1c581285db485b9009c.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,d2912cdd633baf26c20abb31e343b861dd93f17b,2026-06-11T03:24:19-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:ea99192903dc:models/C/params.seasiaseas.k2.json,C-development,optimizer-checkpoint,model-parameters,models/C/params.seasiaseas.k2.json,ea99192903dc99b53d73c7055dd56998cc3f4a8b,model/other-models/commit-artifacts/by-path/models/C/params.seasiaseas.k2.ea99192903dc99b53d73c7055dd56998cc3f4a8b.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,d2912cdd633baf26c20abb31e343b861dd93f17b,2026-06-11T03:24:19-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:2444c8543787:models/C/params.seasonal.json,C-development,committed-parameter-set,model-parameters,models/C/params.seasonal.json,2444c854378711f9b1ec6b02e488b859b4c015f8,model/other-models/commit-artifacts/by-path/models/C/params.seasonal.2444c854378711f9b1ec6b02e488b859b4c015f8.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),14,13,7a32928884b6225fa6275ccb4a77b3c09f7928df,2026-06-09T13:02:08-04:00,main;coupled-refit-gfed5;modelD-paper-params
C-development:aeef7afcfec6:models/C/params.seasonal.k1.json,C-development,optimizer-checkpoint,model-parameters,models/C/params.seasonal.k1.json,aeef7afcfec6065149c2145ee92a0914ac251c99,model/other-models/commit-artifacts/by-path/models/C/params.seasonal.k1.aeef7afcfec6065149c2145ee92a0914ac251c99.json,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),14,17,7a32928884b6225fa6275ccb4a77b3c09f7928df,2026-06-09T13:02:08-04:00,main;coupled-refit-gfed5;modelD-paper-params
